"Sony anuncia o Airpeak, projeto de drones para criadores de vídeosA Sony revelou nesta segunda-feira (9) que está disposta a concorrer no mercado de drones voltados ao consumidor, competindo com DJI, Parrot e Skydio. Isso porque a empresa anunciou o Airpeak, um projeto de drones que vai ""apoiar a criatividade dos criadores de vídeos, visando contribuir para o desenvolvimento da indústria do entretenimento, bem como para melhorar a eficiência e economia em várias indústrias"".
Em um comunicado à imprensa, a fabricante ainda promete, com o novo projeto, permitir o uso de drones com o mais alto nível de segurança e confiabilidade em ambientes onde isso não era possível.
Sem revelar mais detalhes, a Sony apenas adiantou que pretende, em breve, começar a buscar os parceiros que possam colaborar com o projeto. O plano da empresa é de lançar o Airpeak na primavera de 2021, que no hemisfério norte vai de março até junho.

Sony ingressa no mercado de drones para o consumidor final. Imagem: fotoinfot/Shutterstock
Enquanto isso, uma de suas principais concorrentes neste segmento, a DJI, anunciou na semana passada o Mavic Mini 2, versão dobrável aprimorada de seu ""drone popular"".
Pesando apenas 249 gramas, ele conta com algumas melhorias significativas que o transformam em um dispositivo bastante interessante. A primeira alteração diz respeito à maneira com que o novo modelo capta sinais. Agora, o aparelho conta com tecnologia OcuSync 2.0, que promete trazer melhorias de transmissão sem fio.
Além disso, o tempo de voo total do drone com a bateria carregada é de 31 minutos. Na parte de câmera, que é integrada ao corpo do Mavic Mini 2, há um sensor de 12 MP que oferece captura de imagens 4K e com 30 fps.",tecnologia
"Zingr: app usa GPS para juntar vizinhos com interesses parecidosExistem vários aplicativos sociais como Facebook, Instagram, LinkedIn ou Tinder para conectar pessoas com objetivos diversos, como fazer amigos, namorar ou fazer networking. A maioria desses aplicativos sociais ou de namoro é gratuita e permite uma série de ações, como compartilhamento de conteúdo e trocas de mensagens.
Esta rede social, no entanto, não tem sistema de matchmaking, como aplicativos focados em relacionamento, mas usa um algoritmo para mostrar apenas perfis que compartilhem hobbies parecidos.
A rede social Zingr usa GPS para conectar pessoas próximas e seguir as tendências dos posts feitos nas proximidades. Quanto mais os usuários usam o aplicativo, mais eles encontram perfis compatíveis.
Neste aplicativo, da mesma forma que em outras redes sociais, os usuários podem compartilhar vídeos, fotos, histórias ou seus pensamentos com a população local. O Zingr também ajuda o usuário a descobrir postagens e hashtags que estejam de acordo com seus interesses.

Aplicativo ajuda usuários a encontrarem perfis com os mesmos interesses. Imagem: Zingr/Reprodução
Por exemplo, para descobrir quem gosta de games, basta usar hashtags relacionadas aos jogos que o usuário gosta. Dessa forma, outros jogadores podem ser encontrados para compartilharem experiências e informações.
A pandemia de coronavírus fechou bares, cancelou a maioria dos eventos e agora é muito mais difícil conhecer pessoas. Afinal de contas, manter o distanciamento social e sair apenas quando for necessário é muito importante para evitar a contaminação.
Um estudo da AppsFlyer indica que, apenas no Brasil, houve um aumento de 55% da instalação de aplicativos neste ano. Além disso, o relatório apontou a elevação do uso e de receitas em 15%, enquanto número de casos de infectados pela Covid-19 aumentava no país.
Por isso, a busca por novas formas de se relacionar, mesmo que online, tem crescido. Como o Zingr conecta os usuários conforme seus hobbies, pode ser mais fácil encontrar alguém que também goste de fazer caminhadas, pintar ou ler livros, por exemplo.

Rede Social pode ser uma opção para conhecer pessoas, mas é importante sempre ter cuidado com dados sensíveis. Imagem: Zingr/Reprodução
O objetivo do serviço, contudo, é conectar pessoas da comunidade local para que possam desenvolver diversos tipos de relacionamentos, sejam amizades, parcerias profissionais ou, até mesmo, namoro.
O aplicativo social Zingr possibilita que o usuário encontre tanto as palavras-chave mais populares em todo o mundo, quanto as tags locais mais populares usadas por seus vizinhos. Por exemplo, durante a quarentena, a palavra-chave #party foi substituída por #homeparty. 
De acordo com Kestutis Gedaitis, CEO da Zingr, a hashtag #natal também começará a ser tendência em breve, porque as festas natalinas estão chegando e, mesmo em nossos tempos difíceis, as pessoas querem compartilhar coisas com seus entes queridos, mesmo online. 
Contudo, sempre é bom ressaltar a importância de proteger dados ao entrar em redes sociais, como  limitar os seus dados de contato, manter seu dispositivo atualizado, não especificar seu endereço, não clicar em links suspeitos e não compartilhar conteúdos comprometedores, entre outras medidas.
 
Fonte: Gizchina",tecnologia
"Sem provas, Trump acusa Pfizer de adiar anúncio de eficácia da vacinaNa última segunda-feira (9), a farmacêutica Pfizer anunciou que sua vacina contra a Covid-19 havia passado em testes voluntários com “mais de 90%” de eficácia. Ontem (10), o presidente dos Estados Unidos, Donald Trump, bem como seu filho, Donald Trump Jr., acusaram a empresa de “segurar” o anúncio para depois das eleições no intuito de prejudicar o empresário e político norte-americano.
As acusações, feitas via Twitter, não trouxeram nenhuma evidência de que a farmacêutica tivesse intencionalmente adiado a informação da vacina. Trump, o pai, ainda atacou a FDA (órgão federal que aprova medicamentos nos EUA) e o Partido Democrata, seus opositores políticos, ainda que o anúncio tenha sido feito pela própria Pfizer:
As I have long said, @Pfizer and the others would only announce a Vaccine after the Election, because they didn’t have the courage to do it before. Likewise, the @US_FDA should have announced it earlier, not for political purposes, but for saving lives!
“Como eu já vinha dizendo, a Pfizer e outros só vieram a anunciar a vacina após as eleições, porque eles não tiveram a coragem para fazê-lo antes”, diz o tuíte de Donald Trump. “Da mesma forma, a FDA deveria ter anunciado [isso] antes, não por causa de política, mas para salvar vidas!”
Já seu filho, Trump Jr., também sem nenhuma evidência, tentou lançar suspeita sobre o momento do anúncio feito pela Pfizer, ecoando as palavras do pai:
The timing of this is pretty amazing. Nothing nefarious about the timing of this at all right? ðŸ™„ https://t.co/nS5rkywKXT
“O ‘timing’ disso é bastante notável. Nada nefasto sobre esse ‘timing’, não é mesmo?”
Donald Trump também tuitou que, se fosse Joe Biden, que o derrotou nas eleições presidenciais do último dia 3, a ocupar a Casa Branca, o público “não teria nenhuma vacina” pelos próximos quatro anos, “nem a FDA teria aprovado nada” tão rapidamente. Vale citar, porém, que a vacina da Pfizer ainda não tem aprovação da FDA - algo que, segundo a própria farmacêutica admitiu no passado, deve chegar apenas ao final de novembro.
A Pfizer respondeu aos comentários do presidente, dizendo por meio de um porta-voz ao Business Insider que o momento do anúncio da eficácia de sua vacina não teve nada a ver com as eleições. À CNN, na segunda-feira, o CEO da empresa, Albert Bourla, disse que os resultados dos testes foram comunicados ao público “conforme a ciência nos disponibilizou”.
A eficácia de “mais de 90%” anunciada pela Pfizer foi corroborada por um grupo independente de cientistas, que acompanharam o processo de testes da vacina e executaram uma análise em 8 de novembro. Os resultados foram disponibilizados à empresa no mesmo dia.
Fonte: Business Insider",tecnologia
"Garmin implementa recurso para acompanhamento de gravidez em seu appA Garmin atualizou seus smartwatches e o aplicativo da empresa com uma nova funcionalidade. Agora, os usuários têm acesso a um recurso para acompanhamento de gravidez. A implementação permitirá que os utilizadores acompanhem os sintomas relacionados ao período de gestação, como fadiga, e monitorem qualquer mudança até que o parto seja feito.
A ativação da funcionalidade também permite pausar as atualizações que normalmente são mostradas e que estão relacionadas com o status de treinamento, que normalmente usa métricas como quantidade de exercícios para classificar o nível de condicionamento físico.
Além disso, será possível definir alertas de frequência cardíaca e metas de hidratação. Por fim, um aplicativo adicional permitirá monitorar as contrações durante o trabalho de parto.

Usuários de smartwatches da Garmin podem atualizar o aplicativo para ter acesso ao recurso para monitorar a gravidez. Foto: Blue Planet Studio/Shutterstock
Anteriormente, usuárias grávidas criticaram diversos fabricantes de tecnologias vestíveis por não incluírem modos para monitoramento de gravidez nos dispositivos. No caso do Apple Watch, por exemplo, o aparelho continua a estimular pessoas a concluírem suas rotinas de exercícios mesmo quando os médicos disserem que não é recomendado.
A chegada da funcionalidade permitirá que o dispositivo continue sendo usado durante o período gestacional. ""Esperamos que este recurso de rastreamento ajude as mulheres a entender como sua gravidez está ligada a seus estilos de vida e bem-estar geral"", disse Susan Lyman, vice-presidente de marketing global da empresa, ao comentar a implementação.
A Garmin anunciou em setembro seu novo relógio inteligente Venu Sq por US$ 199, ou cerca de R$ 1.100 em conversão direta. Com visual quadrado, GPS integrado e recursos de monitoramento de saúde e condicionamento físico, o gadget vem para competir com o novo Apple Watch SE, que custa US$ 80 a mais nos Estados Unidos.
O Venu Sq é uma versão mais 'light' do smartwatch Garmin Venu, lançado em 2019 com visual circular. Sua tela possui 1,3 polegada (240 x 240 pixels) de tamanho e traz a tecnologia LCD. O corpo do relógio é protegido por alumínio, enquanto o vidro da tela é 'Gorilla Glass 3'.
Ele traz mais de 20 aplicativos pré-instalados, muitos deles ligados à esportes e exercícios em ambientes fechados, como dentro de casa. Como o relógio traz certificação 5ATM, que suporta pressões em profundidade de até 50 metros, treinos em piscinas também podem ser rastreados, por exemplo.
O relógio é capaz de medir a saturação de oxigênio no sangue durante o dia e, também, durante o sono usando o sensor 'Pulse Ox'. Também traz monitoramento de tensão, frequência cardíaca e de sono. O Venu Sq traz ainda rastreamento do ciclo menstrual, de hidratação, estresse e atividades de respiração.
Via: The Verge",tecnologia
"Primeira selfie no espaço entra em leilão com lances a partir de US$ 4 milQuem tiver pelo menos US$ 4 mil (R$ 21,64 mil na conversão direta), já pode oferecer seu lance no leilão da primeira selfie tirada no espaço. A foto registrada pelo astronauta Buzz Aldrin, que mostra seu rosto sorridente com a Terra no plano de fundo, é parte de um acervo com mais de 2,4 mil imagens reunidas pelo colecionador de artes Victor Martin-Malburet, que está em leilão pela casa Christie’s de Londres.
Além da foto de um sorridente Buzz Aldrin, a coleção também inclui a única fotografia que registra Neil Armstrong em sua caminhada pela Lua - outro momento da missão Apollo 11, que levou o homem ao nosso satélite natural. Também no pacote estão incluídas as imagens “Earthrise”, que mostra o “topo” do planeta Terra se erguendo por trás da Lua; a primeira imagem do lado escuro da Lua, uma foto de Laika, a primeira cachorra a viajar ao espaço e, entre outras, a primeira foto completa da Terra tirada do espaço.

Primeira selfie tirada no espaço e foto que mostra o lado escuro da Lua estão entre os itens em leilão por uma casa inglesa do setor. Imagem: Buzz Aldrin [Gemini XII]/H. Schmitt; E. Cernan; R. Evans [Apollo 17]/Reprodução
“Por meio de suas câmeras, os astronautas/artistas foram capazes de mostrar à humanidade a beleza e profundidade de suas experiências no espaço, para sempre mudando a forma como enxergamos a nós mesmos e o nosso lugar no universo”, diz um trecho do anúncio da Christie’s.
“Os astronautas são comumente vistos como grandes cientistas e heróis, mas muito raramente são reconhecidos como alguns dos mais impactantes fotógrafos de todos os tempos”, disse Victor Martin-Malburet. Até o momento, ninguém sabe como o colecionador conseguiu reunir tantas imagens do tipo, nem tampouco o motivo pelo qual ele permitiu que a coleção fosse leiloada.
A Casa de Leilões Christie’s está, evidentemente, estipulando os lances por unidade, então não há como fazer uma oferta por todos os itens. Segundo a empresa, a expectativa é que as fotos mais famosas ou mais raras tragam lances acima de US$ 60 mil (R$ 324,86 mil).
Fonte: Christie’s London Auction House",tecnologia
"Mensagem no WhatsApp que promete cartão-presente do Carrefour é golpe""Não existe almoço grátis"", muito menos feira de supermercado. Um novo golpe está circulando pelo WhatsApp, utilizando o nome e a imagem do Carrefour, e um suposto prêmio de R$ 1,6 mil para redirecionar tráfego de usuários para sites que exibem publicidade enganosa.
A dica veio da Eset, que identificou a tentativa de phishing em seus laboratórios de segurança. A mensagem apela para o senso de urgência para convencer as vítimas em potencial a não perderem tempo e clicarem no link que supostamente irá permitir o acesso a um dos 500 cartões com a premiação de ""aniversário"" da rede de supermercados.
A página falsa ainda inclui um contador cujos números diminuem a medida em que os cartões que supostamente serão doados vão sendo liberados. Entretanto, analisando com atenção a mensagem, é possível notar a presença de elementos para duvidar da legitimidade da promoção. ""Um desses elementos é a URL para onde é feito o direcionamento, que não corresponde ao site oficial da empresa. Outra pista que indica se tratar de um golpe é que, se a página for atualizada, o número de cartões sobe novamente"", explica a Eset. 

Versão em inglês do site adaptado para usuários de Brasil. Imagem: Eset/Reprodução
O site ainda exige que os usuários respondam auma enquete para receber o cartão. Aí começa a segunda parte do golpe: para concluir processo de verificação, a vítima deve compartilhar a mensagem com seus contatos. O usuário então é redirecionado para diferentes sites de publicidade – e a suposta promoção do cartão-presente não aparecerá mais.
""Durante a análise, não detectamos nenhuma tentativa de instalação de qualquer tipo de código malicioso nos dispositivos. Por outro lado, detectamos que a campanha se dirige não só aos países onde se fala espanhol, mas que seu alcance é maior, já que existe uma versão da mensagem do WhatsApp em outros idiomas"", comenta Luis Lubeck, especialista de Segurança da Informação da Eset América Latina.
As detecções de tentativas de phishing na América Latina tiveram um aumento de mais de 600% entre janeiro e julho deste ano, em comparação com o mesmo período em 2019. ""Como sempre dizemos, nunca devemos clicar no link que acompanha uma mensagem que chega inesperadamente"", completa Lubeck.",tecnologia
"Google Street View contará com imagens feitas por usuáriosO Google Street View vai passar a contar com imagens gravadas por motoristas do mundo inteiro. Um novo recurso está sendo testado na versão para Android do aplicativo que transforma celulares dentro de veículos em câmeras que coletam dados para o banco de dados do serviço. Assim, qualquer um dirigindo um carro poderá deixar o smartphone funcionar como uma câmera para gravar as ruas das cidades.
O novo recurso será chamado de “Modo de Direção”. Com ele, a inteligência artificial da gigante da tecnologia desfocará os rostos durante as filmagens de forma automática, assim como placas de automóveis. Apesar de as capturas não serem em 360º, a empresa espera que elas sejam suficientes, pois deverão ser reagrupadas posteriormente em um único panorama.
A ferramenta parece estar em teste para alguns usuários com a versão mais recente do aplicativo no sistema Android.

A intenção é que grandes carros da Google sejam auxiliados por câmeras sutis dos usuários. Créditos: Rob Wilson/Shutterstock
A expectativa é que o novo serviço do Google Street View amenize preocupações relacionadas à privacidade. De maneira mais sútil, a plataforma poderá fazer registros de estradas e locais que ainda não foram mapeados, como grande parte da América do Sul, África, Ásia e Oriente Médio. Inclusive, nestas áreas, o aplicativo foi banido ou restringido justamente por questões de privacidade.
De qualquer forma, não é a primeira vez que a Google tenta adicionar esta ferramenta ao Street View. Em 2010, a empresa sugeriu o recurso pela primeira vez, mas a ideia foi arquivada depois de preocupações contínuas com privacidade.
Agora, com a adição do desfoque por meio de IA, quando anteriormente a ação era feita de maneira manual, o sistema parece estar finalmente pronto para ser colocado em prática.

Com o novo recurso, vários locais e estradas que ainda não foram registradas pela Google poderão ser mapeadas. Créditos: Cineberg/Shutterstock
A Google realmente tem que correr se quiser manter-se em alta como aplicativo de mapas, pois algumas outras concorrentes já querem seu lugar como líder neste mercado. Em março deste ano, o Facebook, em parceria com a Microsoft, abriu seu serviço Map With AI para o mapa de código aberto OpenStreetMap (OSM) expandir sua cobertura de estradas. Já em junho, a rede social adquiriu a plataforma colaborativa Mapillary.
Isso quer dizer o produto usa imagens capturadas por qualquer usuário para montar mapas com vista da rua, como o Google Street View. Ao caminhar, andar de carro ou bicicleta, o usuário aciona o aplicativo, que tira uma foto a cada 30 segundos; depois esse material é enviado aos servidores da Mapillary por meio de uma rede Wi-Fi e é usado para compor os mapas.
Já a Apple, que também quer estar no ramo, lançou no ano passado o recurso Look Around do Apple Maps, que começou a ser expandido para outras regiões do mundo além dos Estados Unidos. O segundo país a receber a funcionalidade foi o Japão, e usuários da empresa nas cidades de Tóquio, Osaka, Nagoya e Kyoto já podem observar fotos das ruas dentro do aplicativo de mapas.
Via: XDA Developers",tecnologia
"Laudo revela que voluntário da CoronaVac morreu intoxicado com opioides e sedativosApós toda a polêmica em torno da interrupção dos testes da vacina CoronaVac pela Anvisa, começam a aparecer novas informações sobre a morte do voluntário que causou o desentendimento. Nesta quinta-feira (12), foi divulgado o laudo do Instituto de Criminalística e Médico Legal (IML) que revelou os motivos da intoxicação.
Inicialmente, foi divulgado que o participante dos testes havia se suicidado, o que é formalmente sua causa mortis. O laudo encaminhado à Polícia Civil de São Paulo, porém, detalha a forma do suicídio, informando que ele se intoxicou com opioides, sedativos e álcool. A combinação o levou a óbito, como relata a Veja.
O laudo reforça o que defendia o Instituto Butantan desde o começo das discussões, afirmando que a morte não tinha nenhuma relação com a vacina. Inicialmente, a causa não foi divulgada para respeitar o sigilo do estudo, mas não demorou para que vazasse o boletim de ocorrência com mais informações.
Pelo boletim, o homem foi encontrado já sem vida em seu apartamento. Ele tinha ao seu lado uma seringa e ampolas de um medicamento quando foi encontrado.
A Anvisa diz que havia decidido pela paralisação dos testes por não ter recebido um relatório detalhado do Instituto Butantan sobre a ocorrência, afirmando que a única informação que tinham era de que se tratava de um ""evento adverso grave inesperado"". O termo pode ser usado para qualquer problema sério enfrentado por um participante de ensaios clínicos, mesmo que não tenha nenhuma relação com o medicamento, o que pode incluir, por exemplo, atropelamentos, acidentes de trânsito ou, como visto, um suicídio.
A morte foi registrada no dia 29 de outubro e foi reportada à Anvisa na última sexta-feira (6). A agência diz que, devido a problemas causados por ataque hacker, a notificação foi recebida apenas na segunda-feira (9) seguinte, levando à interrupção. A forma de agir, no entanto, levantou suspeitas de ação política, já que João Doria, governador de São Paulo, estado ao qual pertence o Instituto Butantan, é adversário político do presidente Jair Bolsonaro.",tecnologia
"'Fornite' converte em bônus todos os V-Bucks presos no iOS e Mac OSO battle-royale 'Fortnite' está disponível em todas as plataformas – smartphones, tablets, PC e consoles. Mas o dinheiro virtual utilizado para comprar itens dentro do jogo, os V-Bucks, não funcionam da mesma maneira. Crédito comprado no Xbox, por exemplo, não pode ser usado no Switch.
E por causa do imbróglio entre a Epic e a Apple, que não permitiu que novas atualizações do jogo pudessem ser disponibilizadas no iOS e Mac OS, muitos jogadores viram seus preciosos V-Bucks adquiridos nessas plataformas acabarem presos. Por isso, a Epic anunciou que converterá esse valor em bônus para ser usado em outras plataformas.
Because Mac & iOS are blocked for Fortnite updates, we're beginning to grant a V-Bucks bonus for players on these platforms -- to spend on any platform. The V-Bucks grant is expected to be completed by November 9th.
O anúncio foi feito pela conta oficial @FortniteStatus. ""Como Mac e iOS estão bloqueados para atualizações do 'Fortnite' vamos conceder um bônus de V-Bucks para jogadores nessas plataformas - para gastar em qualquer plataforma"", afirma a publicação. O valor recebido será igual ao saldo atual de V-Bucks não gastos comprados na App Store, o mesmo vale para o crédito adquirido na loja da Epic para a versão Mac OS.
Apple e a Epic Games estão envolvidas em uma briga judicial relacionada à disponibilidade do 'Fortnite'. O jogo, que era hospedado dentro da App Store, obrigatoriamente deveria repassar 30% de seu faturamento à Apple, conforme os termos de serviço que a loja impõe a desenvolvedores. Epic Games, porém, criou com os V-Bucks uma forma de pagamento direto dentro do jogo, evitando o pagamento de referida taxa.
A partir daí, a Apple acionou seu departamento jurídico, removendo 'Fortnite' da loja virtual e alegando a Epic Games aproveitar-se do sucesso da App Store sem ter que pagar por isso, conforme manda o contrato. A Epic Games, por sua vez, acusa a Apple de empregar práticas anticompetitivas, que inibem a inovação do mercado, argumentando que o uso da taxa de 30% acaba minando o consumidor.
Via: The Verge",tecnologia
"Realme confirma chegada ao Brasil com celulares 5G e foco no público jovemA fabricante chinesa Realme confirmou nesta segunda-feira (9) que trará para o Brasil smartphones 5G e produtos AIoT (singla em inglês para Inteligência Artificial das Coisas). Fundada em 2018, a empresa ocupa a sétima colocação no ranking global de fabricantes de smartphones, segundo a Counterpoint. O lançamento dos produtos da Realme no Brasil está agendado para dezembro de 2020.
De acordo com a Realme, a empresa conta com 50 milhões de usuários em 60 mercados ao redor do mundo. Para o fundador e CEO da companhia, Sky Li, o Brasil será a ""porta de entrada para o mercado da América Latina"".
A ideia também é de se tornar ""o popularizador de [redes móveis] 5G e AIoT"" com foco em ""tendências para o público jovem"". ""Sabemos que o Brasil é um país com uma população jovem e conectada"", disse ele.

Fabricante possui celulares intermediários com carregamento rápido de 65W e linhas premium com chipset Snapdragon 865. Imagem: Realme/Divulgação
De acordo com Li, a empresa chega por aqui ""com uma estratégia de longo prazo para sermos os principais players do Brasil"". A expectativa é trazer smartphones 5G e mais de 20 produtos AIoT para o país no futuro. O executivo também disse que ""a Realme vai investir mais para cooperar com operadoras e parceiros locais"".
Até então, a fabricante não divulgou uma lista com os produtos específicos que serão lançados no Brasil. Por outro lado, a Realme citou pelo menos cinco linhas de dispositivos em comunicado à imprensa: 
C Series: foco em entretenimento (tela e bateria grandes)
Number Series: foco em carregamento rápido, design
Narzo Series: foco em desempenho, jogos e conectividade
A fabricante também disse que ""pretende atualizar todas as linhas de produtos de 4G para 5G em dois ou três anos"" no Brasil. Entre os produtos compatíveis com a tecnologia, a companhia destaca a V Series e X Series. Já sobre os dispositivos AIoT, a companhia pretende lançar produtos voltados para smart hubs, ecossistemas e outros.",tecnologia
"Samsung trabalha em celular intermediário com especificações de pontaEm agosto deste ano, a Samsung lançou seu primeiro telefone com uma enorme bateria de 7.000 mAh, o Samsung Galaxy M51. Além da grande bateria, o aparelho também oferece uma configuração impressionante de câmera quádrupla e display AMOLED Infinity-O de 6,7 polegadas. Mesmo tendo um smartphone com essas especificações, parece que a Samsung ainda quer mais.
De acordo com informações do site especializado SamMobile, a empresa agora trabalha em um novo dispositivo da série M, ainda mais impressionante que o M51, com o objetivo de tomar o lugar de alguns dos melhores celulares Android no segmento intermediário.
Segundo o site, o próximo celular da série M se chamará Samsung Galaxy M62, do modelo número SM-M625F. Diferentemente do Galaxy M51, que tem ""apenas"" 128 GB de armazenamento interno, o M62 terá 256 GB de armazenamento. Entretanto, não está claro se o telefone será vendido apenas com esse armazenamento como opção, ou se haverá uma versão menor.

Novo smartphone da série M será mais potente que o M51. Imagem: Samsung/Divulgação
Embora as demais especificações técnicas do smartphone ainda não tenham sido reveladas, é possível que a bateria do aparelho seja de 7.000 mAh, assim como a do M51. Também podemos esperar uma configuração de câmera quádrupla na parte traseira e o mesmo display infinito.
Até pouco tempo atrás, armazenamentos de 256 GB ou superiores eram restritos aos telefones topo de linha, os principais de cada série. Atualmente, o smartphone Galaxy mais acessível com esse mesmo armazenamento é o Galaxy S20 FE, que custa no máximo R$ 5.000 na loja oficial da Samsung.
A Samsung lançou dois novos smartphones no Brasil nesta quinta-feira (5). O Galaxy M21s e Galaxy M51 fazem parte da linha Galaxy M, atualizada com o Galaxy M31 em julho. Os novos celulares já estão à venda exclusivamente nos canais on-line da empresa e no varejo por R$ 1.699 e R$ 2.899, respectivamente. E o principal diferencial deles é a bateria.
No Galaxy M21s, a Samsung trouxe 6.000 mAh de capacidade, a mesma do M31. Já no M51, a bateria sobe para 7.000 mAh. Esta é, no momento, a maior bateria de um celular disponível comercialmente no Brasil por uma marca popular.
Via: Android Central",tecnologia
"SpaceX conquista certificação da Nasa para voos tripuladosAprovados com louvor. A Nasa certificou o sistema de transporte de tripulação da SpaceX após uma revisão completa da missão Crew-1, que levará quatro astronautas para a Estação Espacial Internacional. O projeto foi aprovado no Plano de Certificação de Classificação Humana, parte do Programa de Tripulação Comercial da agência.
""Estou extremamente orgulhoso de dizer que estamos devolvendo os lançamentos regulares de voos espaciais humanos ao solo norte-americano, em um foguete e nave espacial norte-americanas"", afirmou o administrador da Nasa, Jim Bridenstine. ""Este marco de certificação é uma conquista incrível da Nasa e da SpaceX, que destaca o progresso que podemos fazer trabalhando em conjunto com a indústria comercial"".
A cápsula Crew Dragon é a primeira nova nave espacial tripulada a ser certificada pela Nasa para voos regulares com astronautas desde a criação dos ônibus espaciais, há quase 40 anos. O sucesso da missão Demo-2, que levou os astronautas Robert Behnken e Douglas Hurley para a ISS em maio deste ano foi crítico para essa certificação.
""Obrigado à Nasa por seu apoio contínuo e pela parceria para atingir esse objetivo"", disse o CEO e engenheiro-chefe da SpaceX, Elon Musk. ""Eu não poderia estar mais orgulhoso de todos na SpaceX e de todos os nossos fornecedores, que trabalharam arduamente para desenvolver o primeiro sistema de voo espacial humano comercial da história a ser certificado pela Nasa. Esta é uma grande honra que inspira confiança em nosso esforço para retornar à Lua, viajar para Marte e, por fim, ajudar a humanidade a se tornar multiplanetária"", completa o executivo.
A missão SpaceX Crew-1 levará os astronautas norte-americanos Michael Hopkins, Victor Glover e Shannon Walker, e o japonês Soichi Noguchi, da Jaxa, em um voo de seis meses para a estação espacial. O lançamento está programado para as 21h49 (horário de Brasília) do dia 14 de novembro, com o foguete Falcon 9 decolando do histórico complexo de lançamento 39A no Centro Espacial Kennedy, na Flórida. A cápsula Crew Dragon deve se acoplar à Estação Espacial às 06h20 (horário de Brasília) do domingo, 15 de novembro.
A transmissão ao vivo será feita no canal da Nasa no YouTube, Nasa TV, a partir das 17h30 (horário de Brasília) no dia 14. Além disso, a agência está organizando um evento no Facebook. A SpaceX também deve transmitir o lançamento em seu site e canal do YouTube, como de costume.
Via: Nasa",tecnologia
"Rede de hotéis Marriott é multada em quase US$ 25 milhões por violar dadosO governo do Reino Unido multou em US$ 24,2 milhões (cerca de R$ 130 milhões) uma das maiores redes de hotéis do mundo, a Marriott International, por uma violação de dados dos hóspedes. Em 2014, o sistema de uma sucursal, a Starwood, foi invadida por um grupo de hackers que coletou informações pessoais dos clientes.
De acordo com a autuação, o grupo de criminosos acessou o sistema da rede hoteleira e executou um malware que fez a coleta das credenciais do sistema. Desta forma, eles tiveram acesso ao banco de dados com informações pessoais dos hóspedes, como nome, e-mail, telefone e até número de passaporte.
Ao todo, foram roubados dados de mais de 339 milhões de pessoas que passaram pelos hotéis da rede, sendo sete milhões destes só no Reino Unido.
Segundo o ICO (Comitê Britânico de Informações), na época do ocorrido, a empresa não atendia aos requisitos mínimos de segurança exigidos pela GDPR (Regulamento Geral sobre a Proteção de Dados), a lei europeia de dados.
Além disso, ainda segundo o comitê, mesmo depois do ocorrido, a rede também não implementou medidas técnicas ou organizacionais apropriadas para processar os dados dos clientes, conforme pede a mesma lei.
O GDPR (Regulamento Geral de Proteção de Dados) da Europa foi aprovado em 2016 e entrou em vigor em 2018. Foto: iStock
O valor original da multa era de mais de US$ 130 milhões (cerca de R$ 700 milhões), mas foi reduzido depois que a empresa se prontificou em fazer melhorias na segurança e também por causa da perda econômica que teve durante a pandemia do novo coronavírus (Sars-Cov-2). Mesmo assim, essa é a multa de maior valor já emitida pelo ICO.
Para Elizabeth Denham, comissária de informação do Reino Unido, os dados de milhões de pessoas foram impactados devido à falha da Marriott e os próprios hóspedes tiveram que tomar medidas para proteger seus dados pessoais.
""Quando uma empresa deixa de cuidar dos dados dos clientes, o impacto não é apenas uma possível multa, o que mais importa é o público cujos dados eles têm o dever de proteger"", afirmou a representante. 
A Starwood Hotels & Resorts Worldwide foi adquirida pela Marriott International em 2015, portanto, assumiu as multas que estavam em andamento, mesmo as anteriores à compra. 
Fonte: ZDNet",tecnologia
